ACTIVITY_ID,EXTERNAL_PERMIT_NMBR,VERSION_NMBR,PERM_FEATURE_ID,PERM_FEATURE_NMBR,PERM_FEATURE_TYPE_CODE,LIMIT_SET_ID,LIMIT_SET_DESIGNATOR,LIMIT_SET_SCHEDULE_ID,LIMIT_ID,LIMIT_BEGIN_DATE,LIMIT_END_DATE,NMBR_OF_SUBMISSION,NMBR_OF_REPORT,PARAMETER_CODE,PARAMETER_DESC,MONITORING_LOCATION_CODE,STAY_TYPE_CODE,STAY_VALUE_NMBR,LIMIT_VALUE_ID,LIMIT_VALUE_TYPE_CODE,LIMIT_VALUE_NMBR,LIMIT_UNIT_CODE,LIMIT_UNIT_DESC,STANDARD_UNIT_CODE,STANDARD_UNIT_DESC,LIMIT_VALUE_STANDARD_UNITS,STATISTICAL_BASE_CODE,STATISTICAL_BASE_TYPE_CODE,LIMIT_VALUE_QUALIFIER_CODE,OPTIONAL_MONITORING_FLAG,LIMIT_SAMPLE_TYPE_CODE,LIMIT_FREQ_OF_ANALYSIS_CODE,LIMIT_TYPE_CODE,DMR_EVENT_ID,MONITORING_PERIOD_END_DATE,DMR_SAMPLE_TYPE_CODE,DMR_FREQ_OF_ANALYSIS_CODE,DMR_FORM_VALUE_ID,VALUE_TYPE_CODE,DMR_VALUE_ID,DMR_VALUE_NMBR,DMR_UNIT_CODE,DMR_UNIT_DESC,DMR_VALUE_STANDARD_UNITS,DMR_VALUE_QUALIFIER_CODE,VALUE_RECEIVED_DATE,NODI_CODE
3602944933,NM0028762,0,3600602070,001,EXO,3600657419,Q,3600904606,3606351883,01/01/2022,12/31/2026,3,3,78248,"Cyanide, total recoverable",1,,,3610840370,C3,,19,mg/L,19,mg/L,,DD,MAX,,N,GR,01/90,ENF,3621395433,03/31/2025,GR,01/90,3920701298,C3,3841570380,5,19,mg/L,5,=,04/21/2025,
3602944933,NM0028762,0,3600602070,001,EXO,3600657419,Q,3600904606,3606351883,01/01/2022,12/31/2026,3,3,78248,"Cyanide, total recoverable",1,,,3610840370,C3,,19,mg/L,19,mg/L,,DD,MAX,,N,GR,01/90,ENF,3621395434,06/30/2025,GR,01/90,3920701302,C3,3848381203,.005,19,mg/L,.005,=,07/10/2025,
3602944933,NM0028762,0,3600602070,001,EXO,3600657419,Q,3600904606,3606351883,01/01/2022,12/31/2026,3,3,78248,"Cyanide, total recoverable",1,,,3610840368,Q2,,26,lb/d,01,kg/d,,DD,MAX,,N,GR,01/90,ENF,3621395434,06/30/2025,GR,01/90,3920701304,Q2,3848381200,.00361,26,lb/d,.00163894,=,07/10/2025,
3602944933,NM0028762,0,3600602070,001,EXO,3600657419,Q,3600904606,3606351883,01/01/2022,12/31/2026,3,3,78248,"Cyanide, total recoverable",1,,,3610840369,C2,,19,mg/L,19,mg/L,,MK,AVG,,N,GR,01/90,ENF,3621395434,06/30/2025,GR,01/90,3920701301,C2,3848381201,.005,19,mg/L,.005,=,07/10/2025,
3602944933,NM0028762,0,3600602070,001,EXO,3600657419,Q,3600904606,3606351883,01/01/2022,12/31/2026,3,3,78248,"Cyanide, total recoverable",1,,,3610840367,Q1,,26,lb/d,01,kg/d,,MK,AVG,,N,GR,01/90,ENF,3621395434,06/30/2025,GR,01/90,3920701303,Q1,3848381198,.00361,26,lb/d,.00163894,=,07/10/2025,
3602944933,NM0028762,0,3600602070,001,EXO,3600657419,Q,3600904606,3606351883,01/01/2022,12/31/2026,3,3,78248,"Cyanide, total recoverable",1,,,3610840368,Q2,,26,lb/d,01,kg/d,,DD,MAX,,N,GR,01/90,ENF,3621395435,09/30/2025,GR,01/90,3920701308,Q2,3855469127,.00285,26,lb/d,.0012939,=,10/06/2025,
3602944933,NM0028762,0,3600602070,001,EXO,3600657419,Q,3600904606,3606351883,01/01/2022,12/31/2026,3,3,78248,"Cyanide, total recoverable",1,,,3610840367,Q1,,26,lb/d,01,kg/d,,MK,AVG,,N,GR,01/90,ENF,3621395435,09/30/2025,GR,01/90,3920701307,Q1,3855469126,.002285,26,lb/d,.00103739,=,10/06/2025,
3602944933,NM0028762,0,3600602070,001,EXO,3600657419,Q,3600904606,3606351883,01/01/2022,12/31/2026,3,3,78248,"Cyanide, total recoverable",1,,,3610840369,C2,,19,mg/L,19,mg/L,,MK,AVG,,N,GR,01/90,ENF,3621395435,09/30/2025,GR,01/90,3920701305,C2,3855469128,.005,19,mg/L,.005,=,10/06/2025,
3602944933,NM0028762,0,3600602070,001,EXO,3600657419,Q,3600904606,3606351883,01/01/2022,12/31/2026,3,3,78248,"Cyanide, total recoverable",1,,,3610840370,C3,,19,mg/L,19,mg/L,,DD,MAX,,N,GR,01/90,ENF,3621395435,09/30/2025,GR,01/90,3920701306,C3,3855469129,.005,19,mg/L,.005,=,10/06/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239984,12/01/2021,11/30/2026,1,1,81010,"BOD, 5-day, percent removal",1,,,3610673293,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391565,10/31/2024,CA,01/07,3920642661,C1,3831416430,98,23,%,98,=,11/14/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239984,12/01/2021,11/30/2026,1,1,81010,"BOD, 5-day, percent removal",1,,,3610673293,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391566,11/30/2024,CA,05/07,3920642693,C1,3832994543,98,23,%,98,=,12/16/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239984,12/01/2021,11/30/2026,1,1,81010,"BOD, 5-day, percent removal",1,,,3610673293,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391567,12/31/2024,CA,05/07,3920642725,C1,3834617612,97,23,%,97,=,01/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239984,12/01/2021,11/30/2026,1,1,81010,"BOD, 5-day, percent removal",1,,,3610673293,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391568,01/31/2025,CA,05/07,3920642757,C1,3837049247,98,23,%,98,=,02/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239984,12/01/2021,11/30/2026,1,1,81010,"BOD, 5-day, percent removal",1,,,3610673293,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391569,02/28/2025,CA,05/07,3920642789,C1,3839823753,98,23,%,98,=,03/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239984,12/01/2021,11/30/2026,1,1,81010,"BOD, 5-day, percent removal",1,,,3610673293,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391570,03/31/2025,CA,05/07,3920642821,C1,3840988741,98,23,%,98,=,04/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239984,12/01/2021,11/30/2026,1,1,81010,"BOD, 5-day, percent removal",1,,,3610673293,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391571,04/30/2025,CA,05/07,3920642853,C1,3845625307,98,23,%,98,=,05/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239984,12/01/2021,11/30/2026,1,1,81010,"BOD, 5-day, percent removal",1,,,3610673293,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391572,05/31/2025,CA,05/WK,3920642885,C1,3847188358,98,23,%,98,=,06/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239984,12/01/2021,11/30/2026,1,1,81010,"BOD, 5-day, percent removal",1,,,3610673293,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391573,06/30/2025,CA,05/WK,3920642917,C1,3848301347,98,23,%,98,=,07/08/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239984,12/01/2021,11/30/2026,1,1,81010,"BOD, 5-day, percent removal",1,,,3610673293,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391574,07/31/2025,CA,05/07,3920642949,C1,3851430859,97,23,%,97,=,08/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239984,12/01/2021,11/30/2026,1,1,81010,"BOD, 5-day, percent removal",1,,,3610673293,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391575,08/31/2025,CA,05/07,3920642981,C1,3853940592,98,23,%,98,=,09/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239984,12/01/2021,11/30/2026,1,1,81010,"BOD, 5-day, percent removal",1,,,3610673293,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391576,09/30/2025,CA,05/07,3920643013,C1,3855797846,98,23,%,98,=,10/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239983,12/01/2021,11/30/2026,1,1,81011,"Solids, suspended percent removal",1,,,3610673292,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391565,10/31/2024,CA,01/07,3920642662,C1,3831416431,99,23,%,99,=,11/14/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239983,12/01/2021,11/30/2026,1,1,81011,"Solids, suspended percent removal",1,,,3610673292,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391566,11/30/2024,CA,05/07,3920642694,C1,3832994572,96,23,%,96,=,12/16/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239983,12/01/2021,11/30/2026,1,1,81011,"Solids, suspended percent removal",1,,,3610673292,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391567,12/31/2024,CA,05/07,3920642726,C1,3834617626,97,23,%,97,=,01/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239983,12/01/2021,11/30/2026,1,1,81011,"Solids, suspended percent removal",1,,,3610673292,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391568,01/31/2025,CA,05/07,3920642758,C1,3837049223,98,23,%,98,=,02/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239983,12/01/2021,11/30/2026,1,1,81011,"Solids, suspended percent removal",1,,,3610673292,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391569,02/28/2025,CA,05/07,3920642790,C1,3839823721,98,23,%,98,=,03/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239983,12/01/2021,11/30/2026,1,1,81011,"Solids, suspended percent removal",1,,,3610673292,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391570,03/31/2025,CA,05/07,3920642822,C1,3840988749,98,23,%,98,=,04/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239983,12/01/2021,11/30/2026,1,1,81011,"Solids, suspended percent removal",1,,,3610673292,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391571,04/30/2025,CA,05/07,3920642854,C1,3845625285,98,23,%,98,=,05/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239983,12/01/2021,11/30/2026,1,1,81011,"Solids, suspended percent removal",1,,,3610673292,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391572,05/31/2025,CA,05/07,3920642886,C1,3847188385,98,23,%,98,=,06/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239983,12/01/2021,11/30/2026,1,1,81011,"Solids, suspended percent removal",1,,,3610673292,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391573,06/30/2025,CA,05/WK,3920642918,C1,3848301352,98,23,%,98,=,07/08/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239983,12/01/2021,11/30/2026,1,1,81011,"Solids, suspended percent removal",1,,,3610673292,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391574,07/31/2025,CA,05/07,3920642950,C1,3851430864,98,23,%,98,=,08/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239983,12/01/2021,11/30/2026,1,1,81011,"Solids, suspended percent removal",1,,,3610673292,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391575,08/31/2025,CA,05/07,3920642982,C1,3853940581,99,23,%,99,=,09/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239983,12/01/2021,11/30/2026,1,1,81011,"Solids, suspended percent removal",1,,,3610673292,C1,85,23,%,23,%,85,MJ,MIN,>=,N,CA,01/07,ENF,3621391576,09/30/2025,CA,05/07,3920643014,C1,3855797838,98,23,%,98,=,10/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673284,Q1,1669,26,lb/d,01,kg/d,757.72599363,3C,AVG,<=,N,12,05/WK,ENF,3621391565,10/31/2024,12,06/07,3920642633,Q1,3831416440,182,26,lb/d,82.62799931,=,11/14/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673281,C3,45,19,mg/L,19,mg/L,45,7A,AVG,<=,N,12,05/WK,ENF,3621391565,10/31/2024,12,06/07,3920642632,C3,3831416443,5,19,mg/L,5,=,11/14/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673282,C2,30,19,mg/L,19,mg/L,30,3C,AVG,<=,N,12,05/WK,ENF,3621391565,10/31/2024,12,06/07,3920642631,C2,3831416442,4,19,mg/L,4,=,11/14/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673283,Q2,2504,26,lb/d,01,kg/d,1136.81599045,7A,AVG,<=,N,12,05/WK,ENF,3621391565,10/31/2024,12,06/07,3920642634,Q2,3831416441,213,26,lb/d,96.70199919,=,11/14/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673284,Q1,1669,26,lb/d,01,kg/d,757.72599363,3C,AVG,<=,N,12,05/WK,ENF,3621391566,11/30/2024,12,06/07,3920642665,Q1,3832994568,220,26,lb/d,99.87999916,=,12/16/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673283,Q2,2504,26,lb/d,01,kg/d,1136.81599045,7A,AVG,<=,N,12,05/WK,ENF,3621391566,11/30/2024,12,06/07,3920642666,Q2,3832994569,404,26,lb/d,183.41599846,=,12/16/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673282,C2,30,19,mg/L,19,mg/L,30,3C,AVG,<=,N,12,05/WK,ENF,3621391566,11/30/2024,12,06/07,3920642663,C2,3832994570,7,19,mg/L,7,=,12/16/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673281,C3,45,19,mg/L,19,mg/L,45,7A,AVG,<=,N,12,05/WK,ENF,3621391566,11/30/2024,12,06/07,3920642664,C3,3832994571,13,19,mg/L,13,=,12/16/2024,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673281,C3,45,19,mg/L,19,mg/L,45,7A,AVG,<=,N,12,05/WK,ENF,3621391567,12/31/2024,12,06/07,3920642696,C3,3834617634,13,19,mg/L,13,=,01/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673283,Q2,2504,26,lb/d,01,kg/d,1136.81599045,7A,AVG,<=,N,12,05/WK,ENF,3621391568,01/31/2025,12,06/07,3920642730,Q2,3837049233,240,26,lb/d,108.95999908,=,02/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673282,C2,30,19,mg/L,19,mg/L,30,3C,AVG,<=,N,12,05/WK,ENF,3621391567,12/31/2024,12,06/07,3920642695,C2,3834617633,10,19,mg/L,10,=,01/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673283,Q2,2504,26,lb/d,01,kg/d,1136.81599045,7A,AVG,<=,N,12,05/WK,ENF,3621391567,12/31/2024,12,06/07,3920642698,Q2,3834617632,412,26,lb/d,187.04799843,=,01/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673284,Q1,1669,26,lb/d,01,kg/d,757.72599363,3C,AVG,<=,N,12,05/WK,ENF,3621391567,12/31/2024,12,06/07,3920642697,Q1,3834617631,293,26,lb/d,133.02199888,=,01/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673284,Q1,1669,26,lb/d,01,kg/d,757.72599363,3C,AVG,<=,N,12,05/WK,ENF,3621391568,01/31/2025,12,06/07,3920642729,Q1,3837049232,216,26,lb/d,98.06399918,=,02/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673282,C2,30,19,mg/L,19,mg/L,30,3C,AVG,<=,N,12,05/WK,ENF,3621391568,01/31/2025,12,06/07,3920642727,C2,3837049234,7,19,mg/L,7,=,02/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673281,C3,45,19,mg/L,19,mg/L,45,7A,AVG,<=,N,12,05/WK,ENF,3621391568,01/31/2025,12,06/07,3920642728,C3,3837049235,8,19,mg/L,8,=,02/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673281,C3,45,19,mg/L,19,mg/L,45,7A,AVG,<=,N,12,05/WK,ENF,3621391569,02/28/2025,12,06/07,3920642760,C3,3839823741,8,19,mg/L,8,=,03/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673282,C2,30,19,mg/L,19,mg/L,30,3C,AVG,<=,N,12,05/WK,ENF,3621391569,02/28/2025,12,06/07,3920642759,C2,3839823740,7,19,mg/L,7,=,03/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673284,Q1,1669,26,lb/d,01,kg/d,757.72599363,3C,AVG,<=,N,12,05/WK,ENF,3621391569,02/28/2025,12,06/07,3920642761,Q1,3839823738,235,26,lb/d,106.6899991,=,03/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673282,C2,30,19,mg/L,19,mg/L,30,3C,AVG,<=,N,12,05/WK,ENF,3621391570,03/31/2025,12,06/07,3920642791,C2,3840988771,7,19,mg/L,7,=,04/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673283,Q2,2504,26,lb/d,01,kg/d,1136.81599045,7A,AVG,<=,N,12,05/WK,ENF,3621391569,02/28/2025,12,06/07,3920642762,Q2,3839823739,284,26,lb/d,128.93599892,=,03/14/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673283,Q2,2504,26,lb/d,01,kg/d,1136.81599045,7A,AVG,<=,N,12,05/WK,ENF,3621391570,03/31/2025,12,06/07,3920642794,Q2,3840988770,269,26,lb/d,122.12599897,=,04/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673284,Q1,1669,26,lb/d,01,kg/d,757.72599363,3C,AVG,<=,N,12,05/WK,ENF,3621391570,03/31/2025,12,06/07,3920642793,Q1,3840988769,238,26,lb/d,108.05199909,=,04/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673281,C3,45,19,mg/L,19,mg/L,45,7A,AVG,<=,N,12,05/WK,ENF,3621391570,03/31/2025,12,06/07,3920642792,C3,3840988772,8,19,mg/L,8,=,04/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673281,C3,45,19,mg/L,19,mg/L,45,7A,AVG,<=,N,12,05/WK,ENF,3621391571,04/30/2025,12,06/07,3920642824,C3,3845625314,8,19,mg/L,8,=,05/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673282,C2,30,19,mg/L,19,mg/L,30,3C,AVG,<=,N,12,05/WK,ENF,3621391571,04/30/2025,12,06/07,3920642823,C2,3845625313,6,19,mg/L,6,=,05/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673284,Q1,1669,26,lb/d,01,kg/d,757.72599363,3C,AVG,<=,N,12,05/WK,ENF,3621391571,04/30/2025,12,06/07,3920642825,Q1,3845625311,262,26,lb/d,118.947999,=,05/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673283,Q2,2504,26,lb/d,01,kg/d,1136.81599045,7A,AVG,<=,N,12,05/WK,ENF,3621391571,04/30/2025,12,06/07,3920642826,Q2,3845625312,345,26,lb/d,156.62999868,=,05/15/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673283,Q2,2504,26,lb/d,01,kg/d,1136.81599045,7A,AVG,<=,N,12,05/WK,ENF,3621391572,05/31/2025,12,06/07,3920642858,Q2,3847188387,222,26,lb/d,100.78799915,=,06/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673281,C3,45,19,mg/L,19,mg/L,45,7A,AVG,<=,N,12,05/WK,ENF,3621391573,06/30/2025,12,06/07,3920642888,C3,3848301382,8,19,mg/L,8,>,07/08/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673284,Q1,1669,26,lb/d,01,kg/d,757.72599363,3C,AVG,<=,N,12,05/WK,ENF,3621391572,05/31/2025,12,06/07,3920642857,Q1,3847188386,206,26,lb/d,93.52399921,=,06/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673282,C2,30,19,mg/L,19,mg/L,30,3C,AVG,<=,N,12,05/WK,ENF,3621391572,05/31/2025,12,06/07,3920642855,C2,3847188388,5,19,mg/L,5,=,06/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673281,C3,45,19,mg/L,19,mg/L,45,7A,AVG,<=,N,12,05/WK,ENF,3621391572,05/31/2025,12,06/07,3920642856,C3,3847188389,5,19,mg/L,5,=,06/11/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673282,C2,30,19,mg/L,19,mg/L,30,3C,AVG,<=,N,12,05/WK,ENF,3621391573,06/30/2025,12,06/07,3920642887,C2,3848301381,7,19,mg/L,7,>,07/08/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673284,Q1,1669,26,lb/d,01,kg/d,757.72599363,3C,AVG,<=,N,12,05/WK,ENF,3621391573,06/30/2025,12,06/07,3920642889,Q1,3848301379,307,26,lb/d,139.37799883,>,07/08/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673283,Q2,2504,26,lb/d,01,kg/d,1136.81599045,7A,AVG,<=,N,12,05/WK,ENF,3621391573,06/30/2025,12,06/07,3920642890,Q2,3848301380,380,26,lb/d,172.51999855,>,07/08/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673283,Q2,2504,26,lb/d,01,kg/d,1136.81599045,7A,AVG,<=,N,12,05/WK,ENF,3621391574,07/31/2025,12,06/07,3920642922,Q2,3851430868,470,26,lb/d,213.37999821,>,08/18/2025,
3602878711,NM0020583,0,3600584104,001,EXO,3600645646,A,3600891019,3606239979,12/01/2021,11/30/2026,1,1,00310,"BOD, 5-day, 20 deg. C",1,,,3610673281,C3,45,19,mg/L,19,mg/L,45,7A,AVG,<=,N,12,05/WK,ENF,3621391575,08/31/2025,12,06/07,3920642952,C3,3853940571,8,19,mg/L,8,=,09/15/2025,
